set_fine_amount
30
30
30
30
40
40
30
30
30
30
40
40
40
40
30
40
40
30
40
40
30
30
30
40
40
30
30
40
40
40
40
40
30
40
40
40
50
50
30
40
40
450
40
50
30
40
40
40
40
50
40
40
30
40
40
40
40
50
30
40
30
40
50
40
30
50
30
50
40
40
40
30
50
30
50
30
40
40
40
30
30
40
40
40
40
50
30
30
30
40
30
40
40
30
40
40
40
30
30
40
30
30
40
40
30
30
40
40
50
30
30
30
40
40
40
40
40
40
30
30
40
40
30
40
40
40
40
40
40
30
40
30
30
40
40
30
40
30
30
40
30
40
40
40
30
30
40
30
40
30
30
40
40
30
40
30
30
30
40
30
40
40
30
40
30
30
40
40
40
40
30
30
30
30
30
40
40
30
30
30
40
30
30
30
40
40
30
40
30
30
30
40
40
30
30
30
40
50
40
40
40
30
40
30
100
40
30
40
30
40
40
30
30
40
30
30
30
40
30
30
40
40
40
40
40
30
30
40
30
40
40
30
30
30
40
30
40
40
40
30
30
40
30
30
40
450
30
40
40
30
30
40
40
30
30
30
30
50
30
40
30
50
30
50
50
30
40
30
50
30
40
30
30
40
30
40
50
30
30
40
50
40
30
30
30
30
30
30
30
30
40
40
30
40
30
30
30
30
40
30
30
30
40
30
30
40
40
30
30
30
40
30
40
40
30
50
50
50
30
40
30
40
30
40
50
30
50
30
30
30
30
30
30
30
30
50
30
30
40
30
30
30
30
50
30
30
50
30
50
30
40
50
30
30
50
30
30
30
30
50
50
50
50
150
30
50
50
50
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
50
60
30
30
30
30
30
30
30
100
50
30
50
30
30
50
30
30
30
40
30
30
30
100
250
250
50
100
30
30
100
30
30
40
100
30
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
250
50
30
30
30
30
100
30
30
30
30
30
30
30
30
150
30
30
30
150
30
30
30
30
30
30
30
30
50
30
100
30
30
100
30
30
30
100
30
30
30
30
30
100
100
30
50
30
30
30
30
30
90
30
90
90
30
30
90
30
30
30
30
30
30
30
250
30
30
30
250
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
50
30
30
30
30
30
50
30
50
100
30
100
30
30
30
30
30
30
30
30
30
50
30
30
30
50
50
100
40
30
30
100
30
30
30
30
30
30
30
30
30
30
50
100
100
30
100
100
30
100
30
50
100
30
30
30
30
50
50
50
30
30
30
30
30
30
50
100
50
50
50
30
100
50
50
30
100
50
50
250
30
50
50
50
30
100
100
50
100
100
100
50
50
30
30
50
100
50
100
100
30
50
30
50
30
50
30
50
30
50
50
30
100
100
30
100
30
100
150
100
50
100
50
50
30
100
30
50
30
40
100
100
100
100
150
50
40
30
30
100
50
30
30
100
50
100
30
30
30
40
30
50
50
100
30
40
50
50
450
30
50
30
30
30
30
30
30
30
100
30
100
100
100
30
30
30
100
100
50
50
50
100
100
100
100
50
30
30
30
30
50
100
250
50
50
150
50
30
150
50
30
50
50
50
30
100
50
60
50
50
100
50
30
100
450
50
100
50
100
50
100
50
50
50
30
100
30
50
30
30
100
100
50
50
100
50
250
250
50
50
50
50
250
30
50
100
250
250
30
30
50
150
50
50
30
30
100
30
30
50
100
50
50
150
50
100
50
100
30
50
30
100
50
150
100
100
50
150
150
50
30
50
250
30
250
50
250
50
50
50
30
30
30
100
50
100
50
30
100
30
30
100
30
30
100
30
50
30
100
100
50
30
250
40
250
30
30
100
100
50
30
30
450
30
50
30
30
30
50
30
450
30
450
50
100
150
50
50
250
50
50
450
50
100
100
150
100
60
250
100
100
50
100
100
100
100
250
50
100
100
150
30
100
50
30
100
50
30
30
30
100
100
30
30
30
100
50
150
50
100
100
100
100
30
30
30
30
30
30
30
30
250
30
30
30
50
100
100
100
100
250
100
100
50
100
50
100
100
30
100
100
100
100
100
100
100
100
100
100
30
100
100
100
150
100
100
100
100
100
100
100
100
100
100
100
100
30
450
100
100
100
30
100
30
50
30
100
30
100
100
100
100
30
30
250
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
100
30
450
30
30
30
50
30
50
100
30
30
30
50
30
50
30
50
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
50
30
30
30
30
50
30
60
30
30
30
30
50
30
50
30
100
50
450
50
30
30
50
30
30
30
30
30
100
30
30
100
30
100
30
30
30
50
30
30
50
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
250
30
50
250
50
30
50
30
30
100
50
50
30
30
100
50
100
30
30
30
30
100
30
30
40
30
30
30
30
30
50
30
30
30
100
30
30
30
30
30
30
30
150
30
30
150
30
30
30
40
50
30
30
40
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
50
50
50
150
250
30
50
30
100
100
30
50
30
30
30
50
30
30
30
30
30
30
250
30
30
50
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
40
40
40
30
30
50
40
30
30
40
50
30
40
40
40
40
40
30
40
40
40
40
30
40
100
40
30
40
40
30
30
40
40
100
40
40
40
50
40
40
40
30
40
40
40
40
30
40
40
100
40
40
40
30
40
30
40
40
40
50
40
40
40
100
40
40
40
40
40
40
40
40
40
50
100
40
40
100
40
40
40
40
40
40
40
40
30
30
40
40
100
40
30
50
40
40
40
40
40
40
40
30
40
100
40
40
40
40
40
40
40
40
250
50
40
40
40
30
40
40
40
100
30
30
30
40
40
30
40
40
40
30
40
30
40
40
40
30
50
40
40
40
30
40
30
40
30
40
30
40
40
50
40
40
40
40
40
40
40
30
30
30
50
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
30
30
40
40
40
50
40
40
40
40
40
90
30
30
40
40
40
30
40
50
40
40
30
40
40
40
40
40
40
40
40
40
40
30
40
40
40
30
40
40
40
40
40
40
40
30
40
40
30
40
40
40
30
30
40
40
50
40
40
40
30
40
40
40
30
40
40
40
30
30
30
40
40
40
40
30
40
40
40
40
30
40
40
40
40
40
40
100
40
30
40
30
40
40
30
30
40
30
40
30
40
40
40
30
30
40
30
40
40
30
40
30
40
30
40
250
50
40
40
40
30
40
40
40
250
250
40
30
40
40
30
30
40
30
30
250
250
30
30
30
40
30
250
30
30
30
30
40
250
100
30
30
30
100
40
40
30
30
30
40
50
40
30
30
40
40
30
30
30
40
40
40
40
30
40
40
50
40
40
40
30
40
30
40
40
40
30
40
40
50
30
30
40
40
40
40
30
30
30
40
30
30
50
30
40
30
30
40
30
40
30
40
40
30
30
30
40
40
30
30
40
30
30
30
40
30
40
30
30
50
40
30
40
30
40
30
40
40
30
30
30
30
30
450
30
30
50
40
30
30
30
30
30
30
30
450
30
40
30
40
50
40
40
30
30
40
30
40
30
40
30
40
30
40
40
30
40
30
40
50
100
40
40
30
30
30
40
30
30
40
40
30
30
30
40
30
30
30
30
30
30
40
30
30
40
30
30
40
30
30
30
30
40
30
30
30
30
30
30
40
30
40
30
40
30
40
40
30
40
30
30
30
40
30
30
30
40
30
30
40
30
30
40
30
30
40
30
30
40
40
40
40
30
100
30
30
40
40
30
40
40
30
40
40
30
30
30
30
40
40
30
30
40
40
30
30
30
30
30
40
30
40
30
30
40
40
30
40
30
30
40
30
40
30
40
40
40
30
40
30
30
40
30
40
40
30
40
30
40
30
40
40
30
40
30
30
30
40
40
40
40
40
30
40
40
30
40
30
30
30
40
40
40
30
40
30
30
40
40
30
30
30
40
30
40
30
30
30
30
30
40
30
30
30
40
30
30
30
30
40
30
40
30
30
40
30
30
30
40
30
30
30
30
30
30
30
30
30
30
40
30
30
30
30
30
40
30
30
40
30
30
40
30
30
30
30
40
30
30
30
30
30
30
30
40
30
30
30
30
30
30
30
30
30
40
30
30
30
30
30
30
30
40
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
40
30
30
30
30
30
30
30
40
30
40
30
40
30
40
30
40
30
30
40
30
40
30
50
40
30
40
30
30
50
40
40
30
30
40
40
30
30
30
30
30
40
30
30
40
40
40
100
40
30
30
50
40
30
40
40
30
30
30
30
40
30
40
30
30
40
30
30
30
30
40
30
30
30
30
40
40
30
30
40
30
30
40
40
30
30
30
40
30
40
30
40
150
40
30
30
30
40
40
40
40
30
40
30
40
30
450
30
30
50
30
40
30
30
30
30
30
30
30
30
30
40
30
40
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
50
30
50
30
50
30
30
30
30
30
50
50
30
50
30
30
30
30
50
50
50
30
50
30
30
30
100
40
30
30
30
50
30
30
30
30
30
30
30
30
30
50
30
30
50
30
30
100
100
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
40
50
50
30
30
50
30
30
30
30
30
30
30
50
50
100
30
50
50
30
30
30
50
30
30
50
30
30
50
50
30
30
100
100
100
50
100
150
100
30
30
50
150
50
30
30
100
30
30
30
30
40
30
30
30
40
100
40
40
30
100
40
40
30
40
30
40
30
30
50
30
90
30
50
75
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
40
40
30
40
50
40
30
30
40
100
30
30
100
50
40
40
40
40
100
30
30
40
50
30
30
30
40
40
30
50
30
30
40
100
40
40
100
50
40
30
40
50
50
40
40
40
50
40
30
40
40
30
40
40
100
30
50
100
50
50
30
50
30
30
50
30
30
30
50
100
50
150
150
30
50
450
50
50
50
30
50
100
100
50
100
30
100
100
150
150
100
150
150
30
30
50
50
100
50
50
250
100
30
250
250
30
50
100
50
150
450
40
30
40
100
100
30
100
50
100
100
50
50
250
30
50
30
100
50
30
100
50
50
50
30
30
50
150
50
100
50
30
100
150
30
150
150
100
100
150
30
30
50
150
30
50
50
40
50
100
50
30
30
30
50
50
50
50
30
100
30
30
100
50
50
150
100
30
60
30
100
30
100
60
30
100
100
30
50
30
100
450
450
40
50
100
30
30
30
50
30
50
40
50
40
50
50
100
50
50
50
30
50
50
100
150
100
50
40
30
50
150
100
30
100
30
30
30
30
100
30
30
30
30
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
60
30
30
30
30
30
30
30
30
30
30
450
30
50
30
30
30
100
30
100
30
450
30
30
30
30
30
30
50
30
30
30
30
150
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
50
30
100
30
30
30
50
30
30
30
30
30
150
30
50
30
30
100
30
30
150
30
30
30
30
30
30
30
30
30
100
30
30
450
30
30
30
30
30
30
30
30
30
30
30
30
50
50
30
30
50
30
50
30
30
30
30
100
30
100
30
50
30
30
30
30
50
30
30
100
30
30
30
100
30
30
30
30
50
30
50
100
50
50
30
100
30
50
30
30
50
100
30
30
50
50
30
30
30
30
30
30
30
30
30
50
30
30
30
30
100
50
30
50
30
60
60
30
100
30
30
50
30
50
30
30
30
30
50
30
50
30
30
30
30
30
30
30
30
30
50
50
30
30
30
50
30
30
100
50
30
30
50
30
30
30
50
50
30
30
50
30
30
30
50
50
150
50
30
50
30
30
30
30
30
250
30
100
50
30
30
50
30
50
30
50
50
100
50
30
30
50
30
50
50
30
30
30
30
50
30
100
30
50
50
30
150
30
30
30
50
30
30
30
50
30
100
150
30
30
30
30
30
50
30
30
30
50
30
50
30
30
30
30
30
30
50
50
30
100
50
30
50
30
30
30
30
30
30
50
50
30
30
50
50
30
30
450
30
30
50
30
30
30
30
30
30
30
50
30
30
30
100
100
30
30
30
30
30
100
30
100
30
30
50
100
30
30
50
100
30
30
50
100
100
30
30
30
30
50
30
30
150
50
30
30
30
30
30
30
100
450
30
30
30
30
30
100
100
30
50
30
150
30
30
30
30
50
100
50
30
100
30
50
30
50
50
30
150
50
50
30
50
50
150
150
250
50
50
50
30
30
50
150
100
30
30
50
30
30
100
150
60
50
30
50
30
250
50
100
30
50
30
30
30
50
30
100
50
40
30
50
30
100
30
30
30
30
30
50
30
30
50
30
30
30
30
30
30
30
100
50
30
30
50
50
30
100
50
30
30
100
30
30
50
50
30
30
100
150
30
30
50
150
50
30
50
30
30
30
100
30
30
30
30
50
40
30
30
150
30
30
50
30
30
50
50
450
100
150
30
30
30
50
30
30
50
30
50
30
30
50
50
100
30
30
30
30
30
30
30
30
30
30
30
100
50
30
30
30
30
30
100
30
30
30
30
30
30
30
30
30
50
50
30
30
30
30
30
100
30
30
30
30
50
30
30
50
50
50
50
30
30
30
100
30
30
50
30
30
50
30
100
450
50
150
30
100
50
30
450
50
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
50
30
30
100
30
30
30
30
30
30
30
30
30
100
100
30
30
50
30
100
250
30
30
50
30
250
30
30
30
50
50
30
30
100
100
30
50
100
30
50
30
100
40
50
30
30
100
30
30
30
30
30
50
30
30
30
30
30
100
50
30
100
30
30
50
50
30
30
100
30
50
100
100
30
30
30
30
150
50
30
50
50
30
50
30
30
30
50
30
50
30
30
30
50
30
50
30
30
50
50
50
100
50
30
250
50
250
50
100
30
50
100
30
30
250
50
50
30
30
30
50
30
30
100
30
30
30
30
100
50
30
30
100
30
50
50
30
50
250
30
30
40
250
100
50
30
100
30
250
30
30
100
250
30
100
30
250
30
30
30
30
100
50
30
50
30
50
100
30
30
30
30
30
30
150
30
30
100
30
30
100
30
30
30
250
30
30
30
250
30
100
30
100
150
30
30
100
50
30
30
30
30
30
30
30
30
30
100
30
30
100
30
30
100
30
50
30
50
50
30
50
50
30
60
30
100
450
100
30
50
30
50
30
30
50
30
30
50
30
50
50
30
30
50
50
30
50
30
50
450
30
30
50
30
450
250
30
50
50
50
30
30
30
50
50
250
30
50
100
50
250
40
100
40
100
30
100
40
30
30
50
30
30
30
30
100
100
50
30
100
50
30
30
50
30
50
30
100
100
30
30
50
30
30
50
30
50
100
50
30
30
100
50
30
30
50
150
30
100
30
30
100
50
150
100
30
30
30
30
100
50
30
250
100
100
30
50
100
30
30
30
30
30
250
30
30
30
30
30
250
100
30
30
30
30
40
30
30
30
30
30
30
100
30
30
30
30
30
30
30
30
100
50
100
30
30
30
30
50
30
30
50
30
30
30
30
50
40
30
50
30
30
100
50
40
40
30
30
30
100
30
30
40
100
30
50
50
30
40
100
30
30
30
100
30
100
100
50
30
30
30
50
30
30
30
30
30
30
30
100
50
30
100
50
50
30
30
30
100
100
100
30
100
50
30
60
50
100
60
100
100
100
30
30
100
30
30
100
50
50
30
50
30
30
30
30
50
30
30
50
30
100
90
250
30
50
250
100
30
30
50
30
50
30
30
30
30
100
30
50
30
100
150
40
30
50
30
30
30
30
30
100
100
30
50
50
50
30
450
30
30
100
30
30
30
100
30
30
30
30
250
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
100
30
30
30
100
100
30
100
40
30
50
50
40
50
40
30
30
30
30
50
30
30
30
30
30
30
30
30
100
50
30
30
50
30
30
30
50
30
100
30
30
30
30
100
250
100
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
250
50
50
450
30
30
30
30
50
50
30
30
30
30
30
100
30
50
30
30
30
30
100
30
450
100
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
50
50
50
30
30
50
30
50
50
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
30
50
30
30
30
50
30
30
30
30
30
30
30
30
30
100
30
30
30
30
30
100
30
30
30
100
100
30
250
30
30
100
30
30
30
30
30
30
100
30
30
30
30
30
30
30
100
30
30
100
30
30
30
30
30
30
30
30
30
30
30
450
30
30
30
30
30
30
30
450
30
30
30
30
30
100
30
30
30
30
30
150
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
50
30
30
30
30
30
30
30
50
30
30
30
30
30
50
50
30
30
50
50
100
40
50
40
30
30
40
30
50
40
40
40
40
40
30
30
40
30
40
40
40
40
40
50
40
40
50
40
40
40
40
40
40
40
40
40
50
40
40
50
40
40
40
40
40
40
30
40
30
40
40
40
40
40
40
40
50
40
40
40
30
40
40
40
40
40
40
40
40
40
40
40
250
40
40
40
40
50
30
100
30
40
40
30
40
40
40
40
30
40
40
40
40
50
100
40
40
40
40
40
40
100
40
30
50
40
40
40
40
50
40
40
40
40
40
30
30
40
40
40
40
40
40
40
40
40
30
40
30
30
30
30
40
30
30
40
40
40
30
40
30
30
30
30
40
40
40
30
40
30
30
30
30
40
30
40
40
40
30
30
30
40
40
30
40
40
30
30
40
40
30
40
30
30
40
40
30
40
40
40
40
40
30
30
40
40
40
40
30
30
30
40
30
40
40
30
40
40
40
30
40
40
40
40
30
30
40
40
30
40
100
40
30
40
30
40
30
40
40
30
30
30
40
40
40
30
30
30
30
40
30
30
450
30
30
40
30
30
40
30
40
30
30
30
30
40
30
30
30
30
30
30
30
30
30
30
30
30
40
40
30
30
30
30
40
40
30
30
30
30
30
30
40
40
40
30
30
30
30
50
40
40
30
30
30
30
30
30
30
30
30
50
40
40
50
40
30
30
30
40
30
30
50
40
30
40
30
30
30
40
40
30
30
40
30
30
30
30
30
30
30
30
30
30
30
30
40
30
30
30
30
40
30
30
40
50
40
30
30
30
30
100
30
40
40
30
40
30
30
30
40
30
30
30
30
30
40
40
30
40
30
40
40
30
30
30
40
40
30
30
40
40
40
30
40
40
30
30
30
30
40
30
40
450
30
30
50
40
30
150
50
30
30
40
30
30
30
40
30
40
30
40
30
30
30
40
30
30
30
40
30
40
40
30
30
30
30
40
30
30
30
40
30
30
30
30
30
30
40
40
30
30
30
30
40
40
30
40
40
30
30
30
30
30
30
30
30
40
50
30
30
30
30
30
30
30
40
40
50
50
30
30
50
50
30
30
30
30
30
30
30
30
30
40
50
50
30
30
40
30
40
50
30
30
30
30
30
30
30
40
30
30
30
30
50
30
40
30
50
40
40
30
30
50
50
40
50
30
30
30
30
30
30
50
30
50
30
40
30
30
30
30
30
40
30
40
40
30
30
30
30
30
30
40
30
30
40
100
30
30
30
30
30
30
30
30
40
30
30
30
40
30
30
30
30
30
30
30
30
40
40
40
30
40
30
30
30
30
100
30
30
30
30
30
30
450
50
50
30
30
40
50
30
30
30
50
40
30
30
30
50
50
40
30
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
450
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
50
30
50
30
50
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
250
50
30
250
30
30
250
30
30
30
50
150
30
30
30
30
30
30
30
90
30
30
30
30
30
30
30
30
30
100
40
30
30
30
30
30
30
30
30
100
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
450
50
30
30
450
30
50
30
30
30
30
50
30
100
30
100
450
30
30
30
30
30
100
30
100
75
30
30
30
30
50
30
50
30
30
30
100
450
30
30
30
30
30
30
30
30
30
30
50
50
30
30
100
30
30
50
30
30
50
30
30
100
30
50
30
30
30
30
30
30
30
30
30
30
60
30
30
30
30
30
30
30
30
30
30
30
30
30
30
40
30
50
30
30
100
30
100
50
50
100
100
30
30
450
30
50
100
30
30
30
30
100
30
100
50
50
30
30
50
50
30
50
30
30
100
50
50
100
50
75
30
100
30
30
30
30
30
100
50
50
100
30
30
50
30
50
50
30
30
50
50
30
100
50
30
30
30
50
30
100
50
100
100
100
50
50
30
30
30
100
50
50
250
30
30
50
30
450
100
30
30
30
30
30
30
50
50
50
30
30
30
30
100
50
50
30
100
250
100
250
30
60
30
30
150
250
30
100
30
50
30
50
50
100
50
50
50
250
30
30
30
50
30
450
40
40
30
30
450
30
30
150
50
30
50
450
30
30
150
150
100
30
100
50
50
30
100
30
100
100
30
100
50
100
50
30
100
30
50
450
30
450
30
30
50
30
30
50
50
50
30
50
30
30
50
100
30
30
30
50
60
100
50
100
30
30
50
30
30
30
50
50
150
30
30
30
30
30
150
30
30
30
30
100
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
50
50
50
50
100
50
100
100
450
100
30
30
30
30
150
50
50
100
100
30
30
30
30
30
50
30
50
30
30
50
450
50
50
50
50
50
50
50
250
30
50
50
50
50
50
50
100
100
30
100
30
50
30
50
100
50
50
50
150
40
150
50
50
100
50
100
100
30
30
50
50
100
50
50
100
50
50
30
30
50
250
250
50
250
40
100
250
100
150
50
30
250
30
50
30
50
250
50
100
250
50
100
100
250
100
100
50
30
30
30
100
150
100
50
100
100
100
50
50
50
40
50
30
250
100
150
150
50
250
100
50
100
50
50
50
50
30
30
30
30
30
30
50
30
450
50
50
150
30
100
250
150
150
50
30
30
50
150
30
30
30
30
30
30
60
30
30
30
100
150
50
30
100
50
100
50
50
100
100
100
100
30
450
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
30
50
30
50
30
30
50
100
100
50
30
30
100
50
30
30
50
50
30
50
30
50
30
30
50
250
30
30
30
30
30
30
30
100
100
30
100
30
30
100
250
100
30
50
100
30
100
100
30
100
30
30
30
100
100
30
100
50
100
100
150
50
100
50
250
100
30
100
100
30
50
30
30
100
30
30
30
100
30
30
30
30
30
30
30
40
30
250
30
30
30
250
30
30
30
50
50
30
100
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
250
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
50
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
30
30
30
30
30
50
30
50
30
30
50
50
30
30
30
50
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
100
50
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
250
250
30
30
30
30
250
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
50
30
30
30
30
30
30
30
30
50
30
30
30
50
30
30
30
30
30
30
40
50
50
30
30
40
40
50
50
30
40
100
30
40
50
40
50
30
30
30
40
30
30
30
30
40
30
40
30
40
40
40
30
30
40
40
40
40
40
30
40
30
40
30
40
40
40
30
30
30
40
30
30
30
40
50
30
40
40
30
50
30
30
40
30
30
40
30
30
30
40
40
30
40
40
40
40
40
50
40
30
40
40
30
40
40
40
50
40
40
50
40
40
30
30
40
40
40
40
40
40
40
50
30
30
30
30
40
30
40
40
40
150
50
40
40
40
40
30
40
30
50
30
40
30
30
40
30
40
40
40
30
30
40
30
40
30
40
40
40
30
40
40
30
100
40
30
40
40
40
40
50
40
40
30
40
30
40
40
40
40
250
40
30
40
30
30
40
30
30
30
40
30
30
30
40
40
30
30
30
30
30
30
30
30
30
30
30
30
40
30
30
250
40
30
30
30
40
30
40
30
40
30
40
50
40
30
250
30
30
30
40
50
40
30
40
30
30
30
40
30
30
40
30
30
30
40
40
30
30
30
30
30
30
30
30
40
30
30
30
30
30
40
40
30
30
30
40
30
30
40
30
30
30
30
30
30
40
40
30
30
40
40
30
30
30
30
30
30
40
30
30
30
30
30
30
30
30
30
40
40
30
30
30
30
40
30
30
30
30
30
40
40
40
30
30
30
30
30
40
30
30
30
30
30
30
30
30
40
40
30
40
30
30
30
40
40
40
30
40
50
30
30
30
40
30
40
30
30
40
30
30
40
40
30
40
40
30
30
40
30
40
30
30
30
30
30
30
30
50
30
30
40
30
40
30
30
30
30
50
30
40
40
50
30
30
50
40
30
30
30
40
30
30
30
30
30
30
40
30
30
30
30
40
30
40
30
30
30
30
40
30
50
30
40
40
30
40
30
40
40
30
30
50
40
30
50
30
40
30
30
30
40
30
40
40
30
40
30
40
30
40
40
40
30
30
30
40
40
30
30
40
40
30
30
40
30
30
40
40
30
40
30
30
150
30
40
40
30
30
40
40
50
30
30
30
30
30
40
30
30
40
40
40
40
30
40
40
40
30
40
40
40
30
30
40
50
30
40
30
30
50
50
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
40
40
30
30
30
30
30
150
30
40
30
30
30
30
30
30
30
40
30
30
30
40
30
40
30
30
30
30
30
40
30
30
30
30
30
30
30
40
30
30
30
30
30
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
40
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
